measure_number	beat	offset	duration	notes
20	2.25	58.25	0.25	('E-3', 'A-3', 'C4', 'F4')
20	2.5	58.5	0.5	('E-3', 'A-3', 'C4')
20	3.0	59.0	0.25	('E-3', 'A-3', 'C-4', 'D5')
20	3.25	59.25	0.25	('E-3', 'A-3', 'C-4', 'F4')
20	3.5	59.5	0.5	('E-3', 'A-3', 'C-4')
21	1.0	60.0	0.25	('E-3', 'G3', 'B-3', 'E-5')
21	1.25	60.25	0.25	('E-3', 'G3', 'B-3', 'E-4')
21	1.5	60.5	0.5	('E-3', 'G3', 'B-3')
21	2.0	61.0	0.5	('E-3',)
21	2.5	61.5	0.5	('E-3',)
21	3.0	62.0	0.5	('E-3',)
21	3.5	62.5	0.5	('E-3',)
22	1.0	63.0	0.5	('E-3', 'C4', 'E-4', 'E-6')
22	1.5	63.5	0.5	('E-3', 'C4', 'E-4', 'E-6')
22	2.0	64.0	0.5	('E-3', 'C4', 'E-4', 'A-5', 'D6', 'E-6')
22	2.5	64.5	0.5	('E-3', 'C4', 'E-4')
22	3.0	65.0	0.5	('E-3', 'C4', 'E-4')
22	3.5	65.5	0.5	('E-3', 'C4', 'E-4')
23	1.0	66.0	0.5	('E-3', 'B-3', 'D4', 'E-5')
23	1.5	66.5	0.5	('E-3', 'B-3', 'D4', 'E-5')
23	2.0	67.0	0.5	('E-3', 'B-3', 'D4', 'G4', 'D5', 'E-5')
23	2.5	67.5	0.5	('E-3', 'B-3', 'D4')
23	3.0	68.0	0.5	('E-3', 'B-3', 'D4')
23	3.5	68.5	0.5	('E-3', 'B-3', 'D4')
24	1.0	69.0	0.25	('E-3', 'A-3', 'C4', 'E-5')
24	1.25	69.25	0.25	('E-3', 'A-3', 'C4', 'F4')
24	1.5	69.5	0.5	('E-3', 'A-3', 'C4')
24	2.0	70.0	0.25	('E-3', 'A-3', 'C4', 'E-5')
24	2.25	70.25	0.25	('E-3', 'A-3', 'C4', 'F4')
24	2.5	70.5	0.5	('E-3', 'A-3', 'C4')
24	3.0	71.0	0.25	('E-3', 'A-3', 'C-4', 'D5')
24	3.25	71.25	0.25	('E-3', 'A-3', 'C-4', 'F4')
24	3.5	71.5	0.5	('E-3', 'A-3', 'C-4')
25	1.0	72.0	0.25	('E-3', 'G3', 'B-3', 'E-4')
25	1.25	72.25	0.25	('E-3', 'G3', 'B-3', 'F4')
25	1.5	72.5	0.25	('E-3', 'G3', 'B-3', 'E-4')
25	1.75	72.75	0.25	('E-3', 'G3', 'B-3', 'D4')
25	2.0	73.0	0.25	('E-4',)
25	2.25	73.25	0.25	('F4',)
25	2.5	73.5	0.25	('G4',)
25	2.75	73.75	0.25	('A-4',)
25	3.0	74.0	0.5	('B-4',)
25	3.5	74.5	0.5	('G3', 'G4')
26	1.0	75.0	0.5	('F3', 'F4')
26	1.5	75.5	0.5	('A-3', 'A-4')
26	2.0	76.0	0.5	('D3', 'D4')
26	2.5	76.5	0.5	('F3', 'F4')
26	3.0	77.0	0.5	('B-2', 'B-3')
26	3.5	77.5	0.5	('D3', 'D4')
27	1.0	78.0	0.25	('E-3', 'E-4')
27	1.25	78.25	0.25	('E-3', 'F4')
27	1.5	78.5	0.25	('E-3', 'E-4')
27	1.75	78.75	0.25	('E-3', 'D4')
27	2.0	79.0	0.25	('E-4',)
27	2.25	79.25	0.25	('F4',)
27	2.5	79.5	0.25	('G4',)
27	2.75	79.75	0.25	('A-4',)
