measure_number	beat	offset	duration	notes
139	443/96	52933/96	0.5	('B1', 'F#3', 'A3', 'D#4')
140	1.0	52981/96	0.5	('E2', 'E4')
140	251/192	53029/96	0.5	('E3', 'E4')
140	299/192	53077/96	0.5	('E2', 'A4')
140	347/192	53125/96	0.5	('E3', 'A4')
140	395/192	53173/96	0.5	('E2', 'G4')
140	443/192	53221/96	0.5	('E3', 'G4')
140	491/192	53269/96	0.5	('E2', 'A4', 'D#5')
140	539/192	53317/96	0.5	('E3', 'A4', 'D#5')
141	1.0	53365/96	0.5	('E2', 'G4', 'E5')
141	251/192	53413/96	0.5	('E3', 'G4', 'E5')
141	299/192	53461/96	0.5	('E2', 'D#5', 'A5')
141	347/192	53509/96	0.5	('E3', 'D#5', 'A5')
141	395/192	53557/96	0.5	('E2', 'E5', 'G5')
141	443/192	53605/96	0.5	('E3', 'E5', 'G5')
141	491/192	53653/96	0.5	('E2', 'A5', 'D#6')
141	539/192	53701/96	0.5	('E3', 'A5', 'D#6')
142	1.0	53749/96	1.0	('E2', 'E3', 'G5', 'E6')
142	299/192	53845/96	1.0	('G3', 'B3')
142	395/192	53941/96	1.0	('G3', 'B3', 'E4', 'E5')
142	491/192	54037/96	1.0	('G3', 'B3')
143	1.0	54133/96	1.0	('E3',)
143	299/192	54229/96	1.0	('G3', 'B3', 'E4', 'E5')
143	395/192	54325/96	1.0	('G3', 'B3', 'F#4', 'F#5')
143	491/192	54421/96	1.0	('G3', 'B3', 'G4', 'G5')
144	1.0	54517/96	1.0	('E3', 'G4', 'G5')
144	299/192	54613/96	1.0	('A3', 'C4', 'G4', 'G5')
144	395/192	54709/96	1.0	('A3', 'C4', 'F#4', 'F#5')
144	491/192	54805/96	1.0	('A3', 'C4')
145	1.0	54901/96	1.0	('E-3',)
145	299/192	54997/96	1.0	('A3', 'C4', 'F#4', 'F#5')
145	395/192	55093/96	1.0	('A3', 'C4', 'G4', 'G5')
145	491/192	55189/96	1.0	('A3', 'C4', 'A4', 'A5')
146	1.0	55285/96	0.5	('D2', 'A4', 'A5')
146	251/192	55333/96	0.5	('D3', 'A4', 'A5')
146	299/192	55381/96	0.5	('D2', 'G4')
146	347/192	55429/96	0.5	('D3', 'G4')
146	395/192	55477/96	0.5	('D2', 'F#4')
146	443/192	55525/96	0.5	('D3', 'F#4')
146	491/192	55573/96	0.5	('D2', 'G4', 'C#5')
146	539/192	55621/96	0.5	('D3', 'G4', 'C#5')
147	1.0	55669/96	0.5	('D2', 'F#4', 'D5')
147	251/192	55717/96	0.5	('D3', 'F#4', 'D5')
147	299/192	55765/96	0.5	('D2', 'C#5', 'G5')
147	347/192	55813/96	0.5	('D3', 'C#5', 'G5')
147	395/192	55861/96	0.5	('D2', 'D5', 'F#5')
147	443/192	55909/96	0.5	('D3', 'D5', 'F#5')
147	491/192	55957/96	0.5	('D2', 'G5', 'C#6')
147	539/192	56005/96	0.5	('D3', 'G5', 'C#6')
148	1.0	56053/96	1.0	('D2', 'D3', 'F#5', 'D6')
148	299/192	56149/96	1.0	('A3', 'C4')
148	395/192	56245/96	1.0	('A3', 'C4', 'F#4', 'F#5')
148	491/192	56341/96	1.0	('A3', 'C4')
149	1.0	56437/96	1.0	('D3',)
149	299/192	56533/96	1.0	('A3', 'C4', 'F#4', 'F#5')
149	395/192	56629/96	1.0	('A3', 'C4', 'G4', 'G5')
149	491/192	56725/96	1.0	('A3', 'C4', 'A4', 'A5')
150	1.0	56821/96	1.0	('D3', 'A4', 'A5')
150	299/192	56917/96	1.0	('G3', 'B-3', 'A4', 'A5')
150	395/192	57013/96	1.0	('G3', 'B-3', 'G4', 'G5')
150	491/192	57109/96	1.0	('G3', 'B-3')
151	1.0	57205/96	1.0	('D-3',)
151	299/192	57301/96	1.0	('G3', 'B-3', 'G4', 'G5')
151	395/192	57397/96	1.0	('G3', 'B-3', 'A4', 'A5')
151	491/192	57493/96	1.0	('G3', 'B-3', 'B-4', 'B-5')
152	1.0	57589/96	0.5	('C2', 'C3', 'B-4')
152	251/192	57637/96	0.5	('C2', 'C3', 'B-5')
152	299/192	57685/96	0.5	('D-3', 'B-4')
152	347/192	57733/96	0.5	('D-3', 'B-5')
152	395/192	57781/96	0.5	('C3', 'B-4')
152	443/192	57829/96	0.5	('C3', 'B-5')
152	491/192	57877/96	0.5	('F3', 'B-4')
152	539/192	57925/96	0.5	('F3', 'B-5')
153	1.0	57973/96	0.5	('E3', 'B-4')
153	251/192	58021/96	0.5	('E3', 'B-5')
153	299/192	58069/96	0.5	('D-4', 'B-4')
153	347/192	58117/96	0.5	('D-4', 'B-5')
153	395/192	58165/96	0.5	('C4', 'B-4')
153	443/192	58213/96	0.5	('C4', 'B-5')
153	491/192	58261/96	0.5	('F4', 'B-4')
153	539/192	58309/96	0.5	('F4', 'B-5')
154	1.0	58357/96	0.5	('E4', 'B-4')
154	251/192	58405/96	0.5	('E4', 'B-5')
154	299/192	58453/96	0.5	('F#4', 'B-4')
154	347/192	58501/96	0.5	('F#4', 'B-5')
154	395/192	58549/96	0.5	('G4', 'B-4')
154	443/192	58597/96	0.5	('G4', 'B-5')
154	491/192	58645/96	0.5	('B-4',)
154	539/192	58693/96	0.5	('B-5',)
155	1.0	58741/96	0.5	('B-4',)
155	251/192	58789/96	0.5	('B-5',)
155	299/192	58837/96	0.5	('B-4',)
155	347/192	58885/96	0.5	('B-5',)
155	395/192	58933/96	0.5	('B-4',)
155	443/192	58981/96	0.5	('B-5',)
155	491/192	59029/96	0.5	('B-4',)
155	539/192	59077/96	0.5	('B-5',)
156	1.0	59125/96	0.5	('A4',)
156	251/192	59173/96	0.5	('A5',)
156	299/192	59221/96	0.5	('G-2', 'A4')
156	347/192	59269/96	0.5	('G-2', 'A5')
156	395/192	59317/96	0.5	('F2', 'A4')
156	443/192	59365/96	0.5	('F2', 'A5')
156	491/192	59413/96	0.5	('D-3', 'A4')
156	539/192	59461/96	0.5	('D-3', 'A5')
157	1.0	59509/96	0.5	('C3', 'A4')
157	251/192	59557/96	0.5	('C3', 'A5')
157	299/192	59605/96	0.5	('G-3', 'A4')
157	347/192	59653/96	0.5	('G-3', 'A5')
157	395/192	59701/96	0.5	('F3', 'A4')
157	443/192	59749/96	0.5	('F3', 'A5')
157	491/192	59797/96	0.5	('D-4', 'A4')
157	539/192	59845/96	0.5	('D-4', 'A5')
158	1.0	59893/96	0.5	('C4', 'A4')
158	251/192	59941/96	0.5	('C4', 'A5')
158	299/192	59989/96	0.5	('E4', 'A4')
158	347/192	60037/96	0.5	('E4', 'A5')
158	395/192	60085/96	0.5	('F4', 'A4')
158	443/192	60133/96	0.5	('F4', 'A5')
158	491/192	60181/96	0.5	('A4',)
158	539/192	60229/96	0.5	('A5',)
159	1.0	60277/96	0.5	('A4',)
159	251/192	60325/96	0.5	('A5',)
159	299/192	60373/96	0.5	('A4',)
159	347/192	60421/96	0.5	('A5',)
159	395/192	60469/96	0.5	('A4',)
159	443/192	60517/96	0.5	('A5',)
159	491/192	60565/96	0.5	('A4',)
159	539/192	60613/96	0.5	('A5',)
160	1.0	60661/96	0.5	('A-4',)
160	251/192	60709/96	0.5	('A-5',)
160	299/192	60757/96	0.5	('C3', 'A-4')
160	347/192	60805/96	0.5	('C3', 'A-5')
160	395/192	60853/96	0.5	('B2', 'A-4')
